time index;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z;quat_w;quat_x;quat_y;quat_z
116;-1.8900000000;1.0900000000;-9.5700000000;-3.0625000000;-1.2500000000;4.0000000000;19.5000000000;-5.3750000000;33.0000000000;0.1015630000;0.7486570000;0.6541750000;-0.0361330000
117;-1.9800000000;1.2600000000;-9.5000000000;-6.3125000000;0.8750000000;-2.1250000000;19.5000000000;-5.0000000000;32.5625000000;0.1019900000;0.7486570000;0.6541140000;-0.0347900000
118;-1.8900000000;1.2600000000;-9.4100000000;0.8125000000;-1.5000000000;9.4375000000;19.5000000000;-5.0000000000;32.5625000000;0.1029660000;0.7478640000;0.6549070000;-0.0340580000
119;-1.9400000000;1.0900000000;-9.4100000000;1.0625000000;-4.6250000000;-6.8750000000;19.8750000000;-5.0000000000;33.3750000000;0.1033330000;0.7470700000;0.6558230000;-0.0343020000
120;-1.8900000000;1.1400000000;-9.5800000000;-1.5625000000;-4.7500000000;-5.0000000000;19.5000000000;-4.5625000000;33.0000000000;0.1040650000;0.7457890000;0.6570430000;-0.0354000000
121;-2.0900000000;1.2200000000;-9.4900000000;5.0625000000;0.3750000000;-8.4375000000;19.8750000000;-5.7500000000;32.5625000000;0.1038210000;0.7465210000;0.6561890000;-0.0358890000
122;-1.9200000000;1.1900000000;-9.4100000000;-10.1250000000;-6.3750000000;0.5000000000;19.8750000000;-5.3750000000;33.8750000000;0.1051030000;0.7467040000;0.6558230000;-0.0364990000
123;-1.9100000000;1.0000000000;-9.4600000000;0.3125000000;-2.6250000000;-9.9375000000;19.8750000000;-5.3750000000;33.8750000000;0.1055300000;0.7469480000;0.6553960000;-0.0372310000
124;-1.9700000000;1.1300000000;-9.6700000000;4.3125000000;1.8750000000;10.8125000000;19.5000000000;-5.3750000000;33.8750000000;0.1076050000;0.7460940000;0.6560060000;-0.0383300000
125;-2.1400000000;0.9100000000;-9.5700000000;4.1875000000;-4.0000000000;0.6250000000;19.8750000000;-5.3750000000;34.1875000000;0.1073610000;0.7465210000;0.6554570000;-0.0394290000
126;-2.0400000000;1.3100000000;-9.5900000000;6.0625000000;1.0000000000;10.1875000000;19.1875000000;-5.3750000000;33.8750000000;0.1073000000;0.7465820000;0.6554570000;-0.0392460000
127;-2.0300000000;1.0800000000;-9.6300000000;-2.6875000000;1.1250000000;0.0000000000;20.2500000000;-5.3750000000;32.5625000000;0.1073000000;0.7470700000;0.6549070000;-0.0385130000
128;-2.1600000000;1.1000000000;-9.5400000000;2.9375000000;-9.6875000000;-0.5000000000;20.2500000000;-5.3750000000;32.5625000000;0.1073000000;0.7470700000;0.6547850000;-0.0408940000
129;-1.9900000000;1.0400000000;-9.6200000000;-1.8125000000;1.8750000000;-1.7500000000;20.2500000000;-5.0000000000;33.3750000000;0.1073000000;0.7469480000;0.6549680000;-0.0402830000
130;-2.1400000000;1.1200000000;-9.4500000000;6.5625000000;-4.7500000000;-4.0000000000;19.5000000000;-5.0000000000;33.0625000000;0.1080320000;0.7461550000;0.6557010000;-0.0405270000
131;-2.1600000000;0.9500000000;-9.5700000000;7.2500000000;-2.6250000000;-10.8125000000;19.1875000000;-5.3750000000;32.5625000000;0.1080930000;0.7457890000;0.6560060000;-0.0416870000
132;-2.0200000000;0.9400000000;-9.5400000000;4.1875000000;5.2500000000;15.2500000000;19.1875000000;-5.3750000000;32.5625000000;0.1074830000;0.7471920000;0.6544800000;-0.0421140000
133;-1.9700000000;1.1100000000;-9.4600000000;-1.9375000000;2.0000000000;-8.5625000000;19.5000000000;-5.3750000000;33.3750000000;0.1069950000;0.7469480000;0.6548460000;-0.0425420000
134;-2.1000000000;1.3700000000;-9.4500000000;3.1875000000;-9.1875000000;-2.6250000000;19.8750000000;-5.0000000000;33.7500000000;0.1076050000;0.7469480000;0.6546020000;-0.0446170000
135;-2.0400000000;1.2300000000;-9.5500000000;3.4375000000;3.1250000000;12.9375000000;19.8750000000;-5.0000000000;31.8750000000;0.1067500000;0.7493290000;0.6519780000;-0.0447390000
136;-2.2000000000;0.5900000000;-9.2500000000;-4.4375000000;-3.7500000000;4.0000000000;21.0000000000;-5.3750000000;32.2500000000;0.1086430000;0.7498780000;0.6511230000;-0.0440670000
137;-2.0700000000;0.7600000000;-8.9400000000;16.9375000000;0.8750000000;-11.1875000000;21.0000000000;-5.3750000000;32.2500000000;0.1074830000;0.7493290000;0.6517940000;-0.0463870000
