split,source_kind,original_subject,subject,exercise,exercise_label,quality_label,quality_name,source_file,template_file,samples,duration_seconds,acc_x_mean,acc_x_std,acc_x_min,acc_x_max,acc_x_range,acc_x_rms,acc_x_median,acc_x_iqr,acc_x_mean_abs,acc_x_zero_crossings,acc_x_diff_mean_abs,acc_x_diff_std,acc_x_diff_rms,acc_y_mean,acc_y_std,acc_y_min,acc_y_max,acc_y_range,acc_y_rms,acc_y_median,acc_y_iqr,acc_y_mean_abs,acc_y_zero_crossings,acc_y_diff_mean_abs,acc_y_diff_std,acc_y_diff_rms,acc_z_mean,acc_z_std,acc_z_min,acc_z_max,acc_z_range,acc_z_rms,acc_z_median,acc_z_iqr,acc_z_mean_abs,acc_z_zero_crossings,acc_z_diff_mean_abs,acc_z_diff_std,acc_z_diff_rms,gyr_x_mean,gyr_x_std,gyr_x_min,gyr_x_max,gyr_x_range,gyr_x_rms,gyr_x_median,gyr_x_iqr,gyr_x_mean_abs,gyr_x_zero_crossings,gyr_x_diff_mean_abs,gyr_x_diff_std,gyr_x_diff_rms,gyr_y_mean,gyr_y_std,gyr_y_min,gyr_y_max,gyr_y_range,gyr_y_rms,gyr_y_median,gyr_y_iqr,gyr_y_mean_abs,gyr_y_zero_crossings,gyr_y_diff_mean_abs,gyr_y_diff_std,gyr_y_diff_rms,gyr_z_mean,gyr_z_std,gyr_z_min,gyr_z_max,gyr_z_range,gyr_z_rms,gyr_z_median,gyr_z_iqr,gyr_z_mean_abs,gyr_z_zero_crossings,gyr_z_diff_mean_abs,gyr_z_diff_std,gyr_z_diff_rms,duration_seconds,acc_energy,gyr_energy,acc_magnitude_mean,acc_magnitude_std,acc_magnitude_min,acc_magnitude_max,acc_magnitude_range,acc_magnitude_rms,acc_magnitude_median,acc_magnitude_iqr,gyr_magnitude_mean,gyr_magnitude_std,gyr_magnitude_min,gyr_magnitude_max,gyr_magnitude_range,gyr_magnitude_rms,gyr_magnitude_median,gyr_magnitude_iqr,acc_jerk_mean_abs,acc_jerk_std,acc_jerk_rms,gyr_jerk_mean_abs,gyr_jerk_std,gyr_jerk_rms,acc_corr_xy,acc_corr_xz,acc_corr_yz,gyr_corr_xy,gyr_corr_xz,gyr_corr_yz,acc_gyr_corr_x,acc_gyr_corr_y,acc_gyr_corr_z
training,original,s4,s4,e6,6,1,normal,template_session.txt,template_times.txt,134,5.36,4.476882373134329,7.141546916317913,-7.670107,9.938944,17.609051,8.428770262668852,9.659538,13.372993999999998,8.076437597014927,2.0,0.3061132255639098,0.5779163154428706,0.5779172026803816,-2.121236529850747,1.8086625329181314,-6.170136,0.275544,6.44568,2.7876342252087287,-0.863391,3.1222105000000004,2.1253491268656717,2.0,0.26294690225563916,0.44087527535643745,0.44088054262680076,3.3216537462686566,2.8727385093445887,-0.510955,9.135239,9.646194000000001,4.391584014131117,1.3053495000000002,4.747199500000001,3.340036970149254,2.0,0.2591465338345864,0.4348807002062023,0.43488720283523763,0.041277820895522385,0.20814290312713474,-0.711664,0.62296,1.3346239999999998,0.2121964340418439,0.022692999999999998,0.1060225,0.127257223880597,40.0,0.11059184962406014,0.1912146444470073,0.19121467670401915,0.02422982835820896,1.382187731046154,-3.328257,2.911997,6.240254,1.3824000898570514,0.02333,0.0670895,0.7980816492537314,14.0,0.10496452631578947,0.1721691048002612,0.1721692035243543,-0.01658583582089554,0.5928144566168979,-1.702523,1.166528,2.869051,0.5930464315075724,0.001882,0.077009,0.3417090149253731,26.0,0.058654669172932335,0.09327489858164789,0.09327512733991948,5.36,98.10108286757779,2.307761404980724,9.857202313372749,0.9678044331458282,7.359149569233527,13.059286208164403,5.700136638930876,9.904599076569317,9.82787190411327,0.14438061997971374,0.8914339987214305,1.230084074729953,0.007222233726486564,3.761743778742646,3.7545215450161593,1.5191317931571058,0.09181980912384889,1.7125365756822708,13.695305942868439,16.15148169326596,21.17620753951644,4.577506890754529,5.08550794375934,6.8422189661647455,0.9436644562936592,-0.8821451907093335,-0.9666930341451623,-0.7124888925793508,-0.6877581448722568,0.9879661070374071,0.005550151987389491,0.01628877920560333,-0.05892047578387722
training,original,s4,s4,e6,6,2,rapid,template_session.txt,template_times.txt,79,3.16,2.9186392784810127,6.843279920491076,-7.401159,10.726096,18.127254999999998,7.439686506035621,6.070072,14.254122,6.917020265822785,2.0,0.5131851153846155,0.7069337694941151,0.7069343156644663,-3.0545740126582275,2.1716843525516683,-6.443556,0.040111,6.483667,3.747884113193036,-2.652047,4.2843085,3.0555894810126585,2.0,0.32919734615384616,0.43105341884792736,0.4311836846985196,4.571650860759493,2.8112568327597445,-0.094918,8.434097,8.529015,5.366857234212716,5.119328,5.1625475000000005,4.574053848101265,2.0,0.4241777435897436,0.5736186256640522,0.5737399984863821,0.06648240506329114,0.31551239576389284,-0.586458,0.831342,1.4178000000000002,0.3224406644076874,0.037238,0.356354,0.24845888607594938,8.0,0.13291885897435898,0.17268067942859902,0.17268103233845447,-0.015038037974683567,1.5948850517241837,-2.991537,2.42746,5.418997,1.5949559463506757,0.019594,2.166924,1.3068081392405062,4.0,0.1546017435897436,0.18437501309852927,0.18437507139294576,0.007800962025316466,0.8140949437952856,-1.599316,1.344682,2.9439979999999997,0.8141323188042406,0.035608,0.9561425,0.6324013924050634,7.0,0.09046766666666667,0.1098743112081594,0.10987654345708607,3.16,98.19872720643461,3.31066388538462,9.84755078543755,1.1065580575202538,7.587969621081717,12.443540245962723,4.855570624881006,9.909527092976466,9.690271995103851,1.1803977639710688,1.492700411898179,1.0404371031944346,0.04391402792958077,3.406503324999111,3.36258929706953,1.8195229829228925,1.2235310649828226,1.860350050730755,21.37006397309087,13.326797902509712,25.184979184989086,6.145962603562117,3.107369321839082,6.886842558581596,0.9367470791444108,-0.8335791888588583,-0.9263215027300911,-0.8745314979313913,-0.8807118749629839,0.9827340869165317,-0.12411928340997253,-0.12465556858119269,-0.057394701630116764
training,original,s4,s4,e6,6,3,amplitudine_mica,template_session.txt,template_times.txt,128,5.12,0.2740520390625001,4.869180626604636,-7.550297,4.345226,11.895523,4.876886762537779,4.014748,9.87698375,4.574043460937499,2.0,0.21850636220472444,0.36412049649175166,0.36412170807682886,-3.4835383515625002,0.9717248281127289,-5.464097,-2.510996,2.9531009999999998,3.6165299097861046,-2.815484,1.6928034999999997,3.4835383515625002,0.0,0.1630454015748031,0.26258182214222836,0.26258309562621435,7.6197668828125,1.1888916545704884,4.485319,8.793948,4.308629000000001,7.711958941456669,8.2912045,1.0399137499999993,7.6197668828125,0.0,0.15279351968503935,0.22704099962932411,0.22704694736397407,0.0023819062500000003,0.27149653465244833,-0.662642,0.88406,1.5467019999999998,0.2715069829777346,0.0051055,0.0818075,0.1611685,32.0,0.07690591338582677,0.12665257047718873,0.1266525990635454,0.019280382812500014,0.8043925610753504,-2.012065,1.774416,3.786481,0.804623592417447,0.020957,0.099776,0.4795293671875,14.0,0.06672938582677167,0.10232155794106884,0.10232162171018194,-0.005561007812500004,0.32291732420150654,-0.876276,0.654516,1.530792,0.322965204127862,-0.00035800000000000003,0.0404615,0.18898152343750002,24.0,0.03157653543307086,0.04880180948113397,0.048801861461528664,5.12,96.3376237977072,0.8254416903577813,9.799486587939123,0.5546948805500572,8.060992281840617,11.244548335082472,3.1835560532418548,9.81517314150429,9.793988154680802,0.3015660883759086,0.551322973079027,0.722138954573899,0.007848709766579472,2.298033723476442,2.2901850137098627,0.9085382162340675,0.09231121823059002,0.9777622152859494,8.915356954297797,8.870987589914188,12.576883971912824,3.015690703173377,2.993867913495523,4.249427667423505,0.9542368765063418,0.8181570836958658,0.6501372489977092,-0.9347470494570077,-0.9189437657210165,0.9565760802785598,0.019557014232865155,0.022482240159220495,0.011775782189281813
training,original,s4,s4,e7,7,1,normal,template_session.txt,template_times.txt,141,5.64,-2.657554695035461,4.6759119624998435,-9.724996,1.497299,11.222295,5.378359381647359,0.67788,10.155375,4.000003560283687,2.0,0.2045737142857143,0.3297808567762222,0.32978112349918653,-6.003720361702127,1.8082265183304,-7.666914,-1.764381,5.902533,6.27011493699358,-6.779678,1.772919,6.003720361702127,0.0,0.22940755000000002,0.3620479452399051,0.36204847041146104,-5.213433489361702,1.3658707961197876,-6.555626,-1.43689,5.118736,5.389386957687399,-5.927389,1.4962020000000003,5.213433489361702,0.0,0.2684214357142857,0.4597209456251616,0.45973658206580637,-0.006196546099290777,0.20442529169795498,-0.875202,0.495737,1.370939,0.20451918508872124,0.009448,0.095432,0.1301626453900709,48.0,0.11107317857142858,0.17917282386437866,0.1791743077413524,0.016393028368794343,0.5786251683427353,-1.35342,1.347528,2.7009480000000003,0.5788573371900532,0.021617,0.15889,0.36401556737588653,10.0,0.057895850000000006,0.09700183833490778,0.09700259115040617,-0.0028313829787234134,0.5977697199104678,-1.457689,1.479511,2.9372,0.5977764254061976,-0.007166,0.192735,0.36505087234042555,20.0,0.061611207142857144,0.09630365955346423,0.09630733006404178,5.64,97.28658274095521,0.7342405686595248,9.811029804682894,1.01502557237692,7.305674248805855,12.43749381918154,5.1318195703756855,9.863396105852953,9.780015137987926,0.48490887615518474,0.5500660862317345,0.6570143601453676,0.010465811626433948,2.0063197906859216,1.9958539790594876,0.8568783861549577,0.23216054756568782,1.0249556177850712,12.091594764041789,11.652836214113545,16.792714365782526,3.9301439464154293,4.03689134462372,5.634050334159587,-0.8697422586042699,-0.7230734008408568,0.9431455636151375,0.5185523915775572,-0.5667421974693616,-0.9870804715208037,0.10663701902265584,-0.02379289344249115,-0.007073497682280379
training,original,s4,s4,e7,7,2,rapid,template_session.txt,template_times.txt,73,2.92,-5.621165712328767,4.680162807489557,-11.016679,1.619628,12.636307,7.314467025701129,-8.695717,9.516781,6.21228705479452,2.0,0.3936500138888888,0.5807793072341183,0.5807888943013799,-4.632760191780822,1.8874711225931462,-7.519325,-1.166223,6.353102,5.002500797918189,-5.164418,3.352895,4.632760191780822,0.0,0.35410491666666666,0.47883281626754637,0.478854030461586,-4.619091643835617,1.5987333908404582,-7.340858,-1.562133,5.778725,4.8879398594029615,-4.741084,2.5171679999999994,4.619091643835617,0.0,0.4864229583333333,0.6311798081429492,0.6311830151634463,0.0034925753424657527,0.3634574142866198,-0.812361,0.959433,1.7717939999999999,0.3634741945206542,0.000446,0.174342,0.23934621917808221,21.0,0.15612819444444445,0.20977733450143513,0.20977760274190113,0.025492712328767108,1.0158850142922549,-1.813496,2.041693,3.855189,1.0162048221915956,0.035391,0.937,0.7408379452054794,2.0,0.13445125,0.17500016062466836,0.1750078442394321,-0.00045579452054795693,0.9199313812875923,-2.013536,1.711625,3.725161,0.9199314942028796,0.0335,0.705729,0.6571029178082193,2.0,0.11559875000000003,0.15639797622366483,0.156397976340897,2.92,102.41839817238146,2.0110596847542332,9.891018358396732,2.1415307623847766,5.59002104337041,14.336354774755891,8.746333731385482,10.120197536233245,9.830024020454529,2.1777483425345796,1.0477036516341196,0.9557074568646851,0.02188883774895323,2.873347184478061,2.8514583467291077,1.4181183606294057,0.6619808338501955,1.7641130526578592,20.807034015424943,13.045992143984863,24.558716895228162,6.654961369113563,4.200676868223872,7.869828268496397,-0.6042559211124096,-0.18048814890234283,0.8454309807783812,0.7746538107860601,-0.7679364618658923,-0.9837367268617475,-0.02255763736641291,0.004899786284446367,0.03558768016401949
training,original,s4,s4,e7,7,3,amplitudine_mica,template_session.txt,template_times.txt,138,5.52,-6.398624898550724,2.0621442244645105,-9.511576,-4.550344,4.961232,6.722710717771933,-4.832208,4.276025499999999,6.398624898550724,0.0,0.09591562043795616,0.15283206500227567,0.15283299032112257,-4.75659254347826,1.606048899802236,-6.256417,-1.506567,4.74985,5.020414892539158,-5.707309,2.5897544999999993,4.75659254347826,0.0,0.10996212408759122,0.15677335931033665,0.1567876638195515,-4.854056963768116,1.3498295843520365,-6.101209,-1.957515,4.143694,5.038244626285799,-5.6847365,1.8752880000000003,4.854056963768116,0.0,0.126043094890511,0.20167607820489333,0.201678968152268,-0.010910115942028984,0.16166193084953873,-0.622574,0.516947,1.139521,0.16202965937096075,0.008286,0.054143,0.09239502898550725,38.0,0.04912855474452554,0.0779244475161322,0.077925149795069,0.023785963768115967,0.37848585042291044,-0.919004,0.924805,1.843809,0.37923252898812876,0.032471,0.10942650000000001,0.23737289130434786,2.0,0.0348634890510949,0.05233745678839279,0.052337480616102224,-0.0014368985507246274,0.31571645350042854,-0.919925,0.777036,1.696961,0.31571972331220194,0.006851,0.10025925,0.18860433333333335,26.0,0.03537649635036496,0.04955168082023557,0.04955182411470733,5.52,95.78331400237231,0.2697498652469348,9.77477188184853,0.48697911679629086,8.41992939097235,11.202769119357633,2.7828397283852837,9.7868950133519,9.76694545488711,0.27091128373701956,0.33051333416038736,0.4006379926930532,0.02348336347289289,1.3041822780252,1.280698914552307,0.5193744942206295,0.0881406254332095,0.4667357485534787,5.533301343721649,4.976621760464225,7.442055355018387,1.9943628772286135,1.750526860550053,2.653644206666526,-0.9583400050525025,-0.8919514870880983,0.9646506181469464,0.7564134656408372,-0.720446254782808,-0.9769138513756319,0.12975504251827724,-0.09567691969402521,-0.06717813751420425
training,original,s4,s4,e8,8,1,normal,template_session.txt,template_times.txt,124,4.96,-2.711604814516129,3.3651647466797185,-8.567992,0.09865,8.666642,4.321705038801587,-0.21275149999999998,6.694721499999999,2.7141731370967745,6.0,0.24443226016260167,0.4202035346261366,0.4202083426896516,2.127792459677419,1.3606760758135736,-2.087263,3.379076,5.466339,2.5256563770140046,2.7578875,0.9840952499999998,2.399105137096774,4.0,0.27688269105691055,0.5123948492253888,0.5123954402499451,-8.365468661290322,1.3006920443019436,-10.108119,-4.917313,5.190806,8.465982855944185,-9.117882999999999,1.708488,8.365468661290322,0.0,0.22843795934959352,0.38429933901612656,0.3843097679296247,0.017038443548387096,0.2819557549495706,-0.801211,1.742884,2.544095,0.2824700980771839,0.002352,0.077064,0.13721675,51.0,0.11580152845528455,0.20611213340807993,0.20613819758168947,0.009892967741935486,0.5325779583484428,-1.537108,1.866623,3.4037309999999996,0.5326698344465722,0.019331,0.061624,0.2946278548387097,12.0,0.08539780487804878,0.1592075136128681,0.15920752893731252,0.002592548387096751,0.8677890535447184,-1.857399,2.392517,4.249916,0.8677929261979367,-0.011526000000000002,0.08114225,0.4881716935483872,27.0,0.09759376422764227,0.17877589720330325,0.17878251981483387,4.96,96.72894029429538,1.11659107159625,9.813842833732087,0.6460875552901106,7.923097389902071,11.560169164566668,3.637071774664597,9.835087203187138,9.781122919354827,0.3309997533187925,0.6153901777320443,0.8590029107908617,0.011876965479448023,3.1732266968837886,3.1613497314043406,1.0566887297573728,0.09757845451850841,1.0618962653626125,12.543686183451488,14.471256754139866,19.151013944779802,5.003203196019588,6.111051239907363,7.897910450076902,0.7474703906340824,-0.8685056121077028,-0.8868787272207335,0.7332926159725832,0.6060190623708301,0.9399721413590633,0.01355029306232918,0.16819214627786921,0.09267907210114537
training,original,s4,s4,e8,8,2,rapid,template_session.txt,template_times.txt,61,2.44,-4.635498081967213,3.2769599977370634,-8.120337,0.475643,8.595979999999999,5.676822112299328,-5.76272,6.817966,4.726381131147542,2.0,0.3974537500000001,0.559468810238548,0.5594911415425181,2.2675895081967212,1.412728050525749,-1.003289,4.391317,5.394606,2.6716591703333212,2.614886,1.8981379999999999,2.3823520327868852,6.0,0.4783552499999999,0.6332461415629477,0.6335259266424565,-7.594534442622951,1.0789734301656493,-10.259856,-5.566574,4.693281999999999,7.6707976810231235,-7.520196,1.6493699999999993,7.594534442622951,0.0,0.45238310000000015,0.6001506008188195,0.6001624487240103,0.027357049180327875,0.24736412885569842,-0.612944,0.529206,1.14215,0.24887229734221814,0.038629,0.316848,0.19714875409836072,17.0,0.16965535,0.21885592437007692,0.21887422791453393,-0.006685049180327876,0.6676342235288457,-1.18977,1.597816,2.787586,0.6676676915273856,-0.034205,0.901085,0.5116385573770491,4.0,0.12098718333333333,0.15877905015388435,0.1587793417171033,0.0014685081967213067,1.2916949912901472,-2.197464,2.613684,4.811148,1.2916958260520846,-0.080473,1.6731639999999999,1.0032434590163932,5.0,0.16873563333333333,0.21696595624627382,0.2169803912285624,2.44,98.20520908030647,2.176195673734279,9.844321800642298,1.1377773796772457,7.538944169132704,12.191163529600978,4.652219360468274,9.909854140213492,9.883622285111164,1.6671317901282698,1.1735789997834853,0.893816538782693,0.04562848507237557,3.0560551387686052,3.01042665369623,1.4751934360395855,1.0427662495137633,1.52434421182488,22.192167144256835,13.383589530590276,25.915492495454497,7.8728430048691775,3.625141894817011,8.667370462653308,0.5292843545385361,-0.519338194892064,-0.82671766953607,0.6232950351200783,0.5848014294200886,0.977375326060521,0.2590803778889523,0.21074058062793338,0.09767367402848592
training,original,s4,s4,e8,8,3,amplitudine_mica,template_session.txt,template_times.txt,137,5.48,-4.813486131386861,1.5873611949342186,-7.394022,-3.345705,4.048316999999999,5.06846764813949,-3.636736,3.343461,4.813486131386861,0.0,0.10757963970588236,0.16876856873722912,0.16877612109526405,1.116588496350365,1.0011434168619555,-1.406361,2.033351,3.439712,1.4996859708979078,1.635982,1.0393649999999999,1.4251749781021896,4.0,0.15555391911764704,0.29872777920420224,0.2987295433286776,-8.172747547445256,0.9265889399796822,-9.145898,-6.086825,3.0590730000000006,8.225106050256441,-8.800819,1.5112550000000002,8.172747547445256,0.0,0.12783965441176467,0.21746830188209146,0.2174709768844927,-6.831386861315088e-05,0.1691512611572591,-0.737643,0.651335,1.388978,0.1691512749519669,-0.000313,0.061488,0.09071574452554744,54.0,0.05886736764705883,0.09170279420511535,0.09170280937674831,0.02790521167883212,0.27115459441084244,-0.813235,0.921033,1.7342680000000001,0.27258671080767843,0.017106,0.039233000000000004,0.14825788321167882,16.0,0.03880880882352941,0.06454613214514708,0.06454613726390741,-0.009646109489051069,0.5227353062530917,-1.527745,1.510424,3.038169,0.5228242991979125,-0.005629,0.043341000000000005,0.27596399270072997,37.0,0.05691051470588235,0.09065670888831114,0.09065675751491252,5.48,95.59079184950976,0.3762609165586131,9.77351378723506,0.26309713080145436,8.871097178458479,10.47426921724165,1.6031720387831712,9.777054354431591,9.770758041823113,0.13007555054258546,0.3429101747797501,0.5085995758857201,0.009690917087665129,1.8090286138906149,1.7993376968029497,0.6134011057689847,0.05286716498924451,0.5091086158655751,6.554945471251734,7.756877943424037,10.1556125152677,2.5773807313862847,2.5206187820606396,3.6050534640970526,0.8272425176702923,-0.9508164973114965,-0.9258613562828948,0.7915063725908617,0.6726096677329799,0.9512058680878306,0.009888416776079868,-0.01699009154884614,0.015697964645410754
training,augmented,s11,s11_p1,e6,6,1,normal,ex6_long_bno055_20260616_183236_081602_reversed.txt,template_times_long.txt,1541,61.64,6.653864539773977,3.6612925694392255,-0.0893714071,10.1214151714,10.2107865785,7.5946676420165,9.2395832271,7.3252531084,6.654110567132966,4.0,0.2881851708176623,0.4473228001483441,0.4473232105005926,0.12638714738942242,0.8122293786582574,-4.7651029349,5.3691464018,10.1342493367,0.8220038166461361,0.2171239476,0.8908194025,0.6095191185249189,263.0,0.4404730392335714,0.7937849357369574,0.7937852491296861,4.880148820404089,3.8972912111157676,-2.2689595809,15.2339841386,17.5029437195,6.245376793559506,2.5835831314,7.5821457511,4.8932667195408825,24.0,0.647711581802078,1.1030136826755146,1.1030137597225276,-0.44526344283186253,15.935788616505599,-112.0951082773,103.3408293955,215.43593767279998,15.942007977775948,0.0,5.212138713,8.189402847243542,832.0,10.513055617177272,20.142013462912985,20.142013466120538,-0.15941678856865668,50.844966540223965,-178.0620226491,183.8291292189,361.89115186799995,50.84521645335943,0.1234154966,5.188499312199999,25.974990779076375,548.0,7.927267445273377,14.051337443975273,14.051337857083947,-0.5457189799270603,6.3608872576712665,-56.0677947869,45.8008827191,101.86867750600001,6.384253747295554,0.0,2.4930091073,3.2700773734116804,662.0,3.257153201513182,6.06772754482328,6.067727567575322,61.64,97.3593981608049,2880.142350462301,9.8247466787521,0.9130995888480564,6.867190050864155,15.242617736434646,8.375427685570491,9.867086609572498,9.745643824879204,0.3324175535739542,29.031616421677004,45.13654393511886,0.1399698984245772,218.21107529590427,218.0711053974797,53.666957715733254,4.636545035969492,33.159768934863656,23.328717910078407,27.11164306622756,35.76688788640323,377.2689065528199,507.58447284363336,632.434838480226,0.40038380077749236,-0.9587093356990498,-0.4233196884865362,-0.32561000695125414,-0.4180662757591137,-0.03578955597441485,0.060106577773417484,0.053729477661238985,0.051324456303491035
